ANIO,MES,PLACA,OFICINA,SERIE,USO,CLASEAAP,SUBCLASE,CARROCERIA,MARCA,MODELO,ORIGEN,COMBUSTIBLE,FORMULA,PBV,ASIENTOS,ANIOFAB
2019,MARZO,AZY727,LIMA,93KK0S1D8KE162925,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,3,2018
2019,MARZO,AZX702,LIMA,93KK0S1DXKE162922,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,3,2018
2019,MARZO,AZX734,LIMA,93KK0S1D2KE162842,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,3,2018
2019,MARZO,V0H867,AREQUIPA,93KK0S1D7KE162898,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,3,2018
2019,MARZO,EAB850,LIMA,93KK0S1D2KE162923,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X4 R ,BRAZIL                                                      ,DIESEL,6X4,32000,3,2018
2019,MARZO,AZR802,LIMA,93KP0S1C8JE161627,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 6X2 R ,BRAZIL                                                      ,DIESEL,6X2,24000,2,2018
2019,MARZO,EAB899,LIMA,93KP0R1A6JE161315,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,16800,2,2018
2019,MARZO,EAB820,LIMA,93KP0R1A8JE161268,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,16800,2,2018
2019,MARZO,EAB824,LIMA,93KP0R1A4JE161532,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,16800,2,2018
2019,MARZO,Z7A776,MOQUEGUA,93KP0R1AXKE163031,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,VM 4X2 R ,BRAZIL                                                      ,DIESEL,4X2,16800,2,2018
2019,MARZO,T9X903,TRUJILLO,93KXG30G9KE859418,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZW875,LIMA,93KXG30G8JE859192,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZS847,LIMA,93KXG30GXJE859142,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZR828,LIMA,93KXG30G3JE859296,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZR762,LIMA,93KXG30G7JE859141,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,V0I748,AREQUIPA,93KXG30G7JE857119,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZT833,LIMA,93KXG30G0JE858438,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZS921,LIMA,93KXG30G3JE858384,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZT716,LIMA,93KXG30G3JE858439,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,AZS865,LIMA,93KXG30G5JE858329,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 8X4 R ,BRAZIL                                                      ,DIESEL,8X4,52000,2,2018
2019,MARZO,T9X901,TRUJILLO,93KXG30D2KE859469,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX765,LIMA,93KXG30D2JE859239,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,T9W913,TRUJILLO,93KXG30D1KE859470,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZY831,LIMA,93KXG30D2KE863297,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2019
2019,MARZO,V0I798,AREQUIPA,93KXG30D9JE858359,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZS807,LIMA,93KXG30D3JE856758,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,EAB836,LIMA,93KXG30D4JE857995,Placa Gubernamental - Vehiculos Livianos y Pesados,CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,V0I869,AREQUIPA,93KXG30D0KE860420,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,T9X831,TRUJILLO,93KXG30D6KE863184,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZY768,LIMA,93KXG30D6KE861462,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZY767,LIMA,93KXG30D7KE860533,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZY766,LIMA,93KXG30DXKE860469,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX789,LIMA,93KXG30D0KE861460,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX794,LIMA,93KXG30D1KE860531,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX792,LIMA,93KXG30D0KE860478,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX788,LIMA,93KXG30D0KE860585,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX783,LIMA,93KXG30D9KE860423,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX776,LIMA,93KXG30DXKE860367,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX706,LIMA,93KXG30D8KE860477,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX716,LIMA,93KXG30D7KE860366,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX726,LIMA,93KXG30D3KE861461,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX727,LIMA,93KXG30D8KE860584,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX740,LIMA,93KXG30D4KE860365,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZW909,LIMA,93KXG30D9KE860470,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZR734,LIMA,93KXG30D1KE860364,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,V0H853,AREQUIPA,93KXG30D6KE860362,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,BRAZIL                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZY804,LIMA,YV2XG30D8KA841162,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZV745,LIMA,YV2XG30D5KA841104,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZT879,LIMA,YV2XG30D5KA841135,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZS938,LIMA,YV2XG30D9KA841073,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2018
2019,MARZO,AZX882,LIMA,YV2TH60A4JZ118525,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FL 4X2R,FRANCE                                                      ,DIESEL,4X2,18000,2,2018
2019,MARZO,V0I844,AREQUIPA,YV2TH60A5JZ118517,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FL 4X2R,FRANCE                                                      ,DIESEL,4X2,18000,2,2018
2019,MARZO,AZT843,LIMA,93KRG30D2KE860442,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FH 6X4R,BRAZIL                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZY930,LIMA,YV2VH80D5JZ119343,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZY936,LIMA,YV2VH80D8JZ119370,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZW822,LIMA,YV2VH80D7JZ120123,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,T9X840,TRUJILLO,YV2VH80D3JZ120202,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZR816,LIMA,YV2VH80D1JZ119467,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZQ834,LIMA,YV2VH80DXJZ120049,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X4 R,FRANCE                                                      ,DIESEL,6X4,28500,2,2018
2019,MARZO,AZX903,LIMA,YV2VH80C5KZ122977,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,MARZO,AZX906,LIMA,YV2VH70C8JZ119306,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,MARZO,AZU865,LIMA,YV2VH70C9JZ119301,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,MARZO,AZR815,LIMA,YV2VH70C7JZ119264,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,MARZO,AZX919,LIMA,YV2VH70C0KZ122914,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FE 6X2 R,FRANCE                                                      ,DIESEL,6X2,26500,2,2018
2019,MARZO,EAB858,LIMA,9BVT2T127KE387994,Placa Gubernamental - Vehiculos Livianos y Pesados,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B450R 6X2 ,BRAZIL                                                      ,DIESEL,6X2,26500,1,2018
2019,MARZO,F2I968,LIMA,9BVT2T321JE387047,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B380R,BRAZIL,DIESEL,4X2,19500,50,2017
2019,MARZO,F2I950,LIMA,9BVT5T729KE404373,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B270F 4X2,UNITED KINGDOM                                              ,DIESEL,4X2,17300,1,2018
2019,MARZO,BJD235,LIMA,9BVT5T723KE404496,-,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B270F 4X2,BRAZIL                                                      ,DIESEL,4X2,17300,1,2018
2019,MARZO,F2H969,LIMA,9BVT5T725KE404497,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B270F 4X2,BRAZIL                                                      ,DIESEL,4X2,17300,1,2018
2019,MARZO,T9X897,TRUJILLO,YV2XG30D4KA842308,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CABINADO,VOLVO,FMX 6X4 R,SWEDEN                                                      ,DIESEL,6X4,41000,2,2019
2019,MARZO,AZU914,LIMA,YV2XG40E7JA826990,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540 (FMX 6X6T),SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,MARZO,AZS813,LIMA,YV2XG40E6JA827032,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540 (FMX 6X6T),SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,MARZO,AZS791,LIMA,YV2XG40E6JA826978,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540 (FMX 6X6T),SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,MARZO,AZR882,LIMA,YV2XG40E3JA827019,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540 (FMX 6X6T),SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,MARZO,AZR871,LIMA,YV2XG40E5JA827006,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540 (FMX 6X6T),SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,FEBRERO,F2C955,LIMA,9BVT5T721KE404495,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B270F 4X2,BRAZIL                                                      ,DIESEL,4X2,17300,27,2019
2019,FEBRERO,F2C951,LIMA,9BVT5T72XKE404494,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B270F 4X2,BRAZIL                                                      ,DIESEL,4X2,17300,27,2019
2019,FEBRERO,F2D956,LIMA,9BVT5T726KE404492,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B270F 4X2,BRAZIL                                                      ,DIESEL,4X2,17300,49,2019
2019,FEBRERO,F2C950,LIMA,9BVT5T720KE404374,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B270F 4X2,UNITED KINGDOM                                              ,DIESEL,4X2,17300,1,2019
2019,FEBRERO,F1Z960,LIMA,9BVT2S821KE387893,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B380R,BRAZIL                                                      ,DIESEL,4X2,19500,46,2019
2019,FEBRERO,F2C954,LIMA,9BVT2T321JE387369,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B380R,BRAZIL,DIESEL,4X2,19500,26,2018
2019,FEBRERO,F1Z956,LIMA,9BVT2S923KE388283,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B420R,BRAZIL                                                      ,DIESEL,6X2,24750,34,2019
2019,FEBRERO,F1Z951,LIMA,9BVT2S925KE388284,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B420R,BRAZIL                                                      ,DIESEL,6X2,24750,34,2019
2019,FEBRERO,F1Z957,LIMA,9BVT2S927KE388285,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B420R,BRAZIL                                                      ,DIESEL,6X2,24750,34,2019
2019,FEBRERO,F2E954,LIMA,9BVT2T425KE387620,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B430R 6X2,BRAZIL                                                      ,DIESEL,6X2,24750,64,2019
2019,FEBRERO,F2E953,LIMA,9BVT2T423KE387616,Vehiculos de las categorias M2 y M3 para el servicio de tranporte interprovincial de personas.,"MINIBUS,OMNIBUS",BUSES Y CHASISES,OMNIBUS INTERURBANO,VOLVO,B430R 6X2,BRAZIL                                                      ,DIESEL,6X2,24750,64,2019
2019,FEBRERO,EAB816,LIMA,9BVT2T126KE388005,Placa Gubernamental - Vehiculos Livianos y Pesados,"MINIBUS,OMNIBUS",BUSES Y CHASISES,MOTORIZADO,VOLVO,B450R 6X2 ,BRAZIL                                                      ,DIESEL,6X2,26500,1,2019
2019,ENERO,AYZ879,LIMA,YV2XG40E2JA828520,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540,SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,ENERO,AYZ860,LIMA,YV2XG40E7JA828755,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540,SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,ENERO,AZA759,LIMA,YV2XG40E1JA828766,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FMX540,SWEDEN                                                      ,DIESEL,6X6,41000,2,2018
2019,ENERO,AZH732,LIMA,YV2RG30D0KA838605,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH709,LIMA,YV2RG30DXKA838627,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH731,LIMA,YV2RG30D4KA839062,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH708,LIMA,YV2RG30D9KA839090,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH777,LIMA,YV2RG30D5KA838583,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH795,LIMA,YV2RG30D8KA838612,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH778,LIMA,YV2RG30D7KA839041,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH796,LIMA,YV2RG30D4KA839076,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH780,LIMA,YV2RG30D5KA839152,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH842,LIMA,YV2RG30D8KA838514,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
2019,ENERO,AZH847,LIMA,YV2RG30D4KA838557,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,TRACTOCAMIONES,REMOLCADOR,VOLVO,FH 6X4T,SWEDEN,DIESEL,6X4,28500,2,2019
