ANIO;MARCA;MODELO;CAMIONES_TRACTO;CARROCERIA;ANIOFAB;PESOBRUTO;FORMULA_RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;ORIGEN;TIPO;CLASE_FINAL
2013;VOLKSWAGEN;26.26;CAMIONES;HORMIGONERA;2011;26200;6X4;4;0;0;0;0;0;0;0;0;0;0;0;4;Europea;RIGID;MHDV
2013;VOLKSWAGEN;26.26;CAMIONES;LUBRICADOR;2011;26200;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;MHDV
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2012;30500;6X4;0;1;0;0;0;1;0;0;2;0;0;0;4;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2013;30500;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;CABINADO;2013;30500;6X4;0;0;0;0;0;0;0;4;3;0;0;0;7;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;HORMIGONERA;2012;30500;6X4;10;0;0;0;0;0;0;0;0;0;0;0;10;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.260E;CAMIONES;HORMIGONERA;2013;30500;6X4;0;0;0;0;0;0;0;1;7;2;0;0;10;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.31;CAMIONES;GRUA;2010;30500;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.31;CAMIONES;VOLQUETE;2011;30500;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.31;CAMIONES;VOLQUETE;2011;30500;6X4;5;5;3;0;0;0;0;0;0;0;0;0;13;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;BOMBA HORMIGONERA;2011;30500;6X4;0;0;0;0;0;0;0;1;0;0;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2011;30500;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;0;8;1;0;0;0;0;9;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2011;30500;6X4;0;0;1;2;0;0;0;0;0;0;0;0;3;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;6X4;0;0;0;0;0;0;0;0;0;0;3;0;3;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2012;30500;6X4;2;0;0;1;1;0;0;0;1;0;0;0;5;Europea;RIGID;HDV
2013;VOLKSWAGEN;31.320 CONSTELLATION;CAMIONES;CABINADO;2013;30500;6X4;0;0;0;0;0;0;0;0;0;2;0;0;2;Europea;RIGID;HDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;4X2;0;0;0;0;1;1;4;0;4;0;0;0;10;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;4X2;0;0;0;0;0;0;0;0;0;0;15;0;15;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;4X2;0;0;0;0;0;0;0;0;0;13;0;0;13;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2012;7750;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;4X2;0;0;0;0;0;0;0;0;0;0;0;3;3;Europea;RIGID;LDV
2013;VOLKSWAGEN;8.12;CAMIONES;CABINADO;2013;7750;4X2;0;0;0;0;0;0;0;0;0;3;0;0;3;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2012;8650;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2012;8650;4X2;16;11;3;2;4;1;3;0;3;1;0;0;44;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;4X2;0;0;0;0;0;0;0;0;0;0;6;0;6;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2012;8650;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;4X2;0;0;0;0;0;0;0;2;1;2;0;0;5;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Europea;RIGID;LDV
2013;VOLKSWAGEN;9.15;CAMIONES;CABINADO;2013;8650;4X2;0;0;0;0;0;0;0;3;0;0;0;0;3;Europea;RIGID;LDV
2013;T-KING;ZB1040JDD6F;CAMIONES;BARANDA;2013;6560;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;LDV
2013;T-KING;ZB1040LDDS;CAMIONES;BARANDA;2012;5430;4X2;1;1;2;0;1;0;0;0;0;0;0;0;5;Chino;RIGID;XLDV
2013;T-KING;ZB1040LDDS;CAMIONES;BARANDA;2013;5430;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;XLDV
2013;T-KING;ZB1040LDDS;CAMIONES;BARANDA;2013;5430;4X2;0;0;0;0;0;2;0;0;0;0;0;0;2;Chino;RIGID;XLDV
2013;T-KING;ZB1041LDC5S;CAMIONES;BARANDA;2012;3960;4X2;8;0;1;0;0;1;0;0;0;0;0;0;10;Chino;RIGID;XLDV
2013;T-KING;ZB1041LDC5S-2;CAMIONES;CABINADO;2012;3960;4X2;0;1;1;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;XLDV
2013;T-KING;ZB1050;CAMIONES;BARANDA;2012;8400;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;LDV
2013;T-KING;ZB1050TPIS;CAMIONES;BARANDA;2012;8400;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;LDV
2013;T-KING;ZB3047;CAMIONES;BARANDA;2012;7930;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;LDV
2013;T-KING;ZB3047JDD;CAMIONES;BARANDA;2013;7930;4X2;0;0;0;0;0;0;0;0;0;0;1;1;2;Chino;RIGID;LDV
2013;T-KING;ZB3092MPI;CAMIONES;BARANDA;2012;11360;4X2;0;0;0;1;0;0;1;0;0;0;0;0;2;Chino;RIGID;MDV
2013;TITAN;BJ1043V8JEA-S;CAMIONES;BARANDA;2011;6550;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;LDV
2013;TEREX;AC-160-2;CAMIONES;GRUA;2012;219000;10x8;0;0;0;0;0;1;0;0;0;0;0;0;1;Europea;RIGID;HDV
2013;STRONG;FD1042P10K-4;CAMIONES;BARANDA;2012;7395;4X2;2;0;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;LDV
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2012;10195;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;MDV
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2012;10195;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2012;10195;4X2;0;0;1;0;3;1;1;0;0;0;0;0;6;Chino;RIGID;MDV
2013;STRONG;FD1070P8K2;CAMIONES;BARANDA;2013;10195;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;MDV
2013;STRONG;FD3061P10K-2;CAMIONES;VOLQUETE;2012;10255;4X2;5;2;2;0;0;1;1;0;0;0;0;0;11;Chino;RIGID;MDV
2013;STRONG;FD3061P10K-2;CAMIONES;VOLQUETE;2013;10255;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;MDV
2013;STRONG;FD3061P10K-2;CAMIONES;VOLQUETE;2013;10255;4X2;0;0;0;1;3;4;3;0;1;1;0;0;13;Chino;RIGID;MDV
2013;STRONG;ZB3047;CAMIONES;VOLQUETE;2011;10180;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;MDV
2013;SITOM;STQ1063L2Y33;CAMIONES;BARANDA;2012;8380;4X2;2;2;1;2;0;0;0;1;0;0;0;0;8;Chino;RIGID;LDV
2013;SITOM;STQ1087L7Y1;CAMIONES;BARANDA;2012;10800;4X2;0;0;0;0;0;1;0;0;1;0;0;0;2;Chino;RIGID;MDV
2013;SITOM;STQ1087L7Y1;CAMIONES;BARANDA;2013;10800;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;MDV
2013;SITOM;STQ1087L7Y1;CAMIONES;BARANDA;2013;10800;4X2;0;0;0;0;0;0;1;0;2;3;0;0;6;Chino;RIGID;MDV
2013;SITOM;STQ1087L7Y1;CAMIONES;CABINADO;2013;10800;4X2;0;0;0;0;0;0;0;0;0;0;1;1;2;Chino;RIGID;MDV
2013;SITOM;STQ1087L7Y1;CAMIONES;CABINADO;2013;10800;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;MDV
2013;SITOM;STQ3047L3Y13;CAMIONES;VOLQUETE;2012;14700;4X2;0;6;16;4;0;0;0;0;0;0;0;0;26;Chino;RIGID;MDV
2013;SITOM;STQ3126L4Y43;CAMIONES;VOLQUETE;2012;18000;4X2;0;1;1;1;2;0;2;0;0;0;0;0;7;Chino;RIGID;MHDV
2013;SITOM;STQ3129L3Y13;CAMIONES;VOLQUETE;2013;14700;4X2;0;0;0;0;0;0;0;0;0;0;14;23;37;Chino;RIGID;MDV
2013;SITOM;STQ3129L3Y13;CAMIONES;VOLQUETE;2013;14700;4X2;0;0;0;16;15;20;17;14;18;13;0;0;113;Chino;RIGID;MDV
2013;SITOM;STQ3256L8Y9S3;CAMIONES;VOLQUETE;2012;39500;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2013;SITOM;STQ3256L8Y9S3;CAMIONES;VOLQUETE;2012;39500;6X4;3;1;0;0;0;0;1;0;0;0;0;0;5;Chino;RIGID;HDV
2013;HOWO;JHL5250ZYS;CAMIONES;COMPACTADOR;2012;16,000;4x2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;MHDV
2013;HOWO;JYJ5254GJYC;CAMIONES;CISTERNA;2013;39,500;6x4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2013;HOWO;YJ5253GSS;CAMIONES;CISTERNA;2012;39,500;6x4;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ1257M3647C;CAMIONES;HORMIGONERA;2012;35,000;6x4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ1257N3847C;CAMIONES;HORMIGONERA;2012;35,000;6x4;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ1257N4348W;CAMIONES;CABINADO;2013;41,000;6x4;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ1257S4641W;CAMIONES;CISTERNA;2012;41,000;6x4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ1317V4667N1;CAMIONES;CABINADO;2012;48,000;8x4;1;0;1;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2013;HOWO;ZZ2167M4327A;CAMIONES;PERFORADOR;2011;15,300;4x2;0;2;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;MDV
2013;HOWO;ZZ2257N5857C1;CAMIONES;GRUA;2013;41,000;6x4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2013;HOWO;ZZ2317N4977C1;CAMIONES;BARANDA;2013;31,000;6x4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3247B;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3447A1;CAMIONES;VOLQUETE;2012;39,500;6x4;0;1;0;6;2;2;0;1;0;0;1;0;13;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3447A1;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3447A1;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;1;0;0;1;0;0;2;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3447C1;CAMIONES;VOLQUETE;2012;39,500;6x4;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3447N1;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3447N1;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;2;0;0;1;2;0;0;5;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647A;CAMIONES;VOLQUETE;2011;39,500;6x4;0;1;0;0;0;1;0;0;0;0;0;0;2;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647A;CAMIONES;VOLQUETE;2012;39,500;6x4;0;0;0;0;0;0;0;0;0;0;1;2;3;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647A;CAMIONES;VOLQUETE;2012;39,500;6x4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647A;CAMIONES;VOLQUETE;2012;39,500;6x4;4;5;4;6;3;2;7;3;0;4;0;0;38;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647A;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647A;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;1;1;0;1;0;0;3;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647B;CAMIONES;VOLQUETE;2012;39,500;6x4;2;0;0;0;1;1;0;0;0;0;0;0;4;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647C;CAMIONES;VOLQUETE;2011;39,500;6x4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647N1;CAMIONES;VOLQUETE;2012;39,500;6x4;1;0;2;5;1;0;1;0;0;1;0;0;11;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647N1;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2013;HOWO;ZZ3257N3647N1;CAMIONES;VOLQUETE;2013;39,500;6x4;0;0;0;0;2;1;1;1;4;3;0;0;12;Chino;RIGID;HDV
2013;HOWO;ZZ3317N2867C1;CAMIONES;VOLQUETE;2012;48,000;8x4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3317N3267N1;CAMIONES;VOLQUETE;2012;48,000;8x4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ3317N3267N1;CAMIONES;VOLQUETE;2013;48,000;8x4;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2012;33,000;6x4;2;1;0;1;1;1;0;0;0;1;0;0;7;Chino;TRACTO;HDV
2013;HOWO;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2013;33,000;6x4;0;0;0;1;1;0;0;0;0;1;0;0;3;Chino;TRACTO;HDV
2013;HOWO;ZZ4257V3247N1B;TRACTOCAMIONES;TRACTOCAMIONES;2012;33,000;6x4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;TRACTO;HDV
2013;HOWO;ZZ4257V3247N1H;TRACTOCAMIONES;REMOLCADOR;2011;33,000;6x4;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2013;HOWO;ZZ4257V3247N1H;TRACTOCAMIONES;REMOLCADOR;2012;33,000;6x4;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2013;HOWO;ZZ4257V3247N1H;TRACTOCAMIONES;TRACTOCAMIONES;2012;33,000;6x4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;TRACTO;HDV
2013;HOWO;ZZ4257V3249W;TRACTOCAMIONES;REMOLCADOR;2012;33,000;6x4;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2013;HOWO;ZZ5257GJBM3247C;CAMIONES;HORMIGONERA;2011;41,000;6x4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;HOWO;ZZ5257GJBN3847C;CAMIONES;HORMIGONERA;2012;41,000;6x4;0;0;0;2;0;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2013;SIDTRUK;ZZ1257M4647N1;CAMIONES;CABINADO;2012;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2013;SIDTRUK;ZZ1257M4647N1;CAMIONES;CABINADO;2012;41000;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;HDV
2013;SIDTRUK;ZZ3257N3647A;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;2;1;2;1;0;0;0;0;0;6;Chino;RIGID;HDV
2013;SIDTRUK;ZZ3257N3647N1;CAMIONES;VOLQUETE;2012;41000;6X4;0;0;0;0;1;0;1;0;0;0;0;0;2;Chino;RIGID;HDV
2013;SIDTRUK;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2012;33000;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;TRACTO;HDV
2013;SINOTRUK;CDW737B5E;CAMIONES;VOLQUETE;2013;11950;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;MDV
2013;SINOTRUK;CDW737P1A;CAMIONES;BARANDA;2013;5300;4X2;0;0;0;0;0;0;0;0;0;0;3;4;7;Chino;RIGID;XLDV
2013;SINOTRUK;CDW737P1A;CAMIONES;BARANDA;2013;5300;4X2;0;0;0;0;0;0;0;0;1;1;0;0;2;Chino;RIGID;XLDV
2013;SINOTRUK;CDW757B2P;CAMIONES;VOLQUETE;2013;5300;4X2;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;XLDV
2013;SINOTRUK;CDW757P3B;CAMIONES;BARANDA;2013;7500;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;LDV
2013;SINOTRUK;QDZ5310GJBZK;CAMIONES;HORMIGONERA;2012;41000;6X4;0;0;0;0;2;0;0;0;0;0;0;0;2;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1253N3241C;CAMIONES;CAMION;2012;41000;6X4;0;0;2;0;3;0;0;0;0;0;0;0;5;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1253N3241C;CAMIONES;CAMIONES;2012;41000;6X4;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1253N3241C;CAMIONES;HORMIGONERA;2013;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1257N4347C;CAMIONES;GRUA;2013;41000;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1257N4347N1;CAMIONES;CABINADO;2011;41000;6X4;1;0;0;0;1;0;1;0;0;0;0;0;3;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1257N4347N1;CAMIONES;CABINADO;2012;41000;6X4;0;1;1;1;3;0;1;0;0;0;0;0;7;Chino;RIGID;HDV
2013;SINOTRUK;ZZ1317N4667N1;CAMIONES;CABINADO;2012;48000;8X4;0;0;0;0;0;0;0;0;5;0;0;0;5;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3253N3841C;CAMIONES;VOLQUETE;2012;41000;6X4;0;0;0;0;0;0;0;0;0;0;0;4;4;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3253N3841C;CAMIONES;VOLQUETE;2012;41000;6X4;0;1;0;0;1;1;3;1;0;1;0;0;8;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3447A1;CAMIONES;VOLQUETE;2012;39500;6X4;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3447A1;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3447A1;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;1;0;0;1;5;1;1;1;0;10;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647A;CAMIONES;VOLQUETE;2011;39500;6X4;0;0;0;1;0;0;1;0;0;0;0;0;2;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647A;CAMIONES;VOLQUETE;2012;39500;6X4;1;0;2;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647A;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647A;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;0;1;0;2;3;1;0;0;7;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647B;CAMIONES;CISTERNA;2012;39500;6X4;0;0;0;0;0;2;0;0;0;0;0;0;2;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647C;CAMIONES;VOLQUETE;2012;39500;6X4;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647C;CAMIONES;VOLQUETE;2012;39500;6X4;1;3;1;0;1;0;1;0;0;0;0;0;7;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647C;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647C;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;1;2;1;0;0;3;0;0;7;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647N1;CAMIONES;VOLQUETE;2012;39500;6X4;1;0;1;3;1;0;0;0;0;0;0;0;6;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647N1;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3647N2;CAMIONES;VOLQUETE;2013;39500;6X4;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3847;CAMIONES;VOLQUETE;2011;41000;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3847;CAMIONES;VOLQUETE;2012;41000;6X4;8;26;13;10;14;11;5;11;20;1;1;0;120;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3847;CAMIONES;VOLQUETE;2013;41000;6X4;0;0;0;0;0;0;0;0;0;12;17;19;48;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3847B;CAMIONES;VOLQUETE;2010;41000;6X4;0;0;0;0;0;3;0;0;0;0;0;0;3;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3257N3847C;CAMIONES;VOLQUETE;2011;41000;6X4;1;0;2;0;0;0;0;0;0;0;0;0;3;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3259N364PB3;CAMIONES;VOLQUETE;2012;41000;6X4;2;2;0;0;0;0;0;0;0;0;0;0;4;Chino;RIGID;HDV
2013;SINOTRUK;ZZ3317N3267N1;CAMIONES;VOLQUETE;2012;30500;6X4;1;4;0;0;2;7;0;3;1;0;0;0;18;Chino;RIGID;HDV
2013;SINOTRUK;ZZ4257N3847C1CB;TRACTOCAMIONES;REMOLCADOR;2012;33000;6X4;0;0;0;0;0;0;0;0;0;0;2;0;2;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ4257N3847N1CB;TRACTOCAMIONES;REMOLCADOR;2012;33000;6X4;0;0;6;0;5;3;0;0;1;0;2;0;17;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ4257N3847N1CB;TRACTOCAMIONES;REMOLCADOR;2013;33000;6X4;0;0;0;0;0;0;0;0;0;3;2;0;5;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2011;33000;6X4;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2012;33000;6X4;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2012;33000;6X4;10;4;8;7;8;5;7;3;4;6;3;2;67;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ4257V3247N1B;TRACTOCAMIONES;REMOLCADOR;2013;33000;6X4;0;0;0;0;0;0;0;1;1;3;2;0;7;Chino;TRACTO;HDV
2013;SINOTRUK;ZZ5257GJBN3241;CAMIONES;HORMIGONERA;2013;39500;6X4;0;0;0;0;0;0;0;3;0;0;0;0;3;Chino;RIGID;HDV
2013;SINOTRUK;ZZ5257GJBN3247C;CAMIONES;HORMIGONERA;2013;39500;6X4;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;HDV
