ANIO;MES;PLACA;OFICINA;SERIE;CLASEAAP;SUBCLASE;CARROCERIA;MARCA;MODELO;ORIGEN;COMBUSTIBLE;FORMULA;PBV;ASIENTOS;ANIOFAB
2019;FEBRERO;EAB816;LIMA;9BVT2T126KE388005;MINIBUS,OMNIBUS;BUSES Y CHASISES;MOTORIZADO;VOLVO;B450R 6X2 ;BRAZIL                                                      ;DIESEL;6X2;26500;1;2019
2019;ENERO;AYZ879;LIMA;YV2XG40E2JA828520;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540;SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;ENERO;AYZ860;LIMA;YV2XG40E7JA828755;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540;SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;ENERO;AZA759;LIMA;YV2XG40E1JA828766;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX540;SWEDEN                                                      ;DIESEL;6X6;41000;2;2018
2019;ENERO;AZH732;LIMA;YV2RG30D0KA838605;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH709;LIMA;YV2RG30DXKA838627;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH731;LIMA;YV2RG30D4KA839062;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH708;LIMA;YV2RG30D9KA839090;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH777;LIMA;YV2RG30D5KA838583;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH795;LIMA;YV2RG30D8KA838612;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH778;LIMA;YV2RG30D7KA839041;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH796;LIMA;YV2RG30D4KA839076;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH780;LIMA;YV2RG30D5KA839152;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH842;LIMA;YV2RG30D8KA838514;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH847;LIMA;YV2RG30D4KA838557;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH843;LIMA;YV2RG30D7KA838942;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH846;LIMA;YV2RG30D8KA838996;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH845;LIMA;YV2RG30DXKA839101;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH854;LIMA;YV2RG30D7KA838598;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH856;LIMA;YV2RG30D6KA839046;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;ENERO;AZH855;LIMA;YV2RG30D3KA839098;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4T;SWEDEN;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZO792;LIMA;YV2VBL0C8JZ118361;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;FEBRERO;AZQ734;LIMA;YV2VH70C3JZ119911;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;FEBRERO;AZM861;LIMA;YV2VH70C4JZ119237;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X2 R;FRANCE                                                      ;DIESEL;6X2;26500;2;2018
2019;FEBRERO;AZK911;LIMA;YV2VH80D4JZ120502;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZK824;LIMA;YV2VH80D6JZ120503;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZP917;LIMA;YV2VH80D3KZ123019;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FE 6X4 R;FRANCE                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZP897;LIMA;93KRG30D3JE854047;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FH 6X4R;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;T9V887;TRUJILLO;93KRG30D2JE858088;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FH 6X4R;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZP853;LIMA;93KXG30D7KE860468;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;T9W853;TRUJILLO;93KXG30D4KE861358;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0H822;AREQUIPA;93KXG30D4KE860467;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0H824;AREQUIPA;93KXG30D9KE860363;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;T9W844;TRUJILLO;93KXG30D2KE860475;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0H784;AREQUIPA;93KXG30D4KE861402;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0G947;AREQUIPA;93KXG30D9KE861458;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0G938;AREQUIPA;93KXG30D9KE861400;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0G930;AREQUIPA;93KXG30D7KE861403;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;AZN708;LIMA;93KXG30D4KE860532;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0G915;AREQUIPA;93KXG30D1KE861401;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;AZM726;LIMA;93KXG30D4KE860472;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;AZM902;LIMA;93KXG30D1KE863186;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;EAB733;LIMA;93KXG30D2JE858306;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;FEBRERO;AZM908;LIMA;93KXG30D2JE857329;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;FEBRERO;AZM850;LIMA;93KXG30D6JE858047;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;FEBRERO;AZK754;LIMA;93KXG30D9JE858322;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;FEBRERO;V0G792;AREQUIPA;93KXG30D6JE858316;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;FEBRERO;AZI748;LIMA;93KXG30D6JE858321;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2018
2019;FEBRERO;AZK927;LIMA;93KXG30D9KE860358;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;AZJ938;LIMA;93KXG30D1KE860359;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0H762;AREQUIPA;YV2XG30D1KA841147;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0H761;AREQUIPA;YV2XG30D0KA840572;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0H714;AREQUIPA;YV2XG30D6KA841127;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;V0G899;AREQUIPA;YV2XG30DXKA840997;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;SWEDEN                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;AZK827;LIMA;93KXG30D9JE859281;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL;DIESEL;6X4;41000;2;2018
2019;FEBRERO;AZK751;LIMA;93KXG30D4JE859278;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4 R;BRAZIL;DIESEL;6X4;41000;2;2018
2019;FEBRERO;H2U948;CHIMBOTE;93KXSW0R0FE213781;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4R ;BRAZIL;DIESEL;6X4;41000;2;2015
2019;FEBRERO;H2U947;CHIMBOTE;93KXSW0X0FE818112;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 6X4R ;BRAZIL;DIESEL;6X4;41000;2;2015
2019;FEBRERO;AZP790;LIMA;93KXG30G5JE857963;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO854;LIMA;93KXG30G2JE857233;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO853;LIMA;93KXG30G4JE857118;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO852;LIMA;93KXG30G8JE857235;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO780;LIMA;93KXG30GXJE857227;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO781;LIMA;93KXG30G0JE856972;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;V0H744;AREQUIPA;93KXG30GXJE858429;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO824;LIMA;93KXG30G1JE857122;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO839;LIMA;93KXG30G4JE857225;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO840;LIMA;93KXG30G1JE858115;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO713;LIMA;93KXG30GXJE857232;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO701;LIMA;93KXG30G2JE857228;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO714;LIMA;93KXG30G9JE857121;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO700;LIMA;93KXG30G3JE856973;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZN949;LIMA;93KXG30G5JE857234;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZO715;LIMA;93KXG30G2JE857962;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZN871;LIMA;93KXG30G7JE857226;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZN870;LIMA;93KXG30GXJE858118;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZN899;LIMA;93KXG30G7JE857231;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZN900;LIMA;93KXG30G6JE857120;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2019
2019;FEBRERO;AZN896;LIMA;93KXG30GXJE857961;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;AZM943;LIMA;93KXG30G2JE857400;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX 8X4 R ;BRAZIL                                                      ;DIESEL;8X4;52000;2;2018
2019;FEBRERO;Z6Z892;MOQUEGUA;93KX1D1A0KE863047;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX11 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;20500;2;2019
2019;FEBRERO;Z6Z891;MOQUEGUA;93KX1D1A8KE863046;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX11 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;20500;2;2019
2019;FEBRERO;Z6Z877;MOQUEGUA;93KX1D1A3KE862967;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;FMX11 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;20500;2;2019
2019;FEBRERO;EAB807;LIMA;93KP0R1A9JE161530;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;16800;2;2018
2019;FEBRERO;EAB799;LIMA;93KP0R1A1JE161531;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 4X2 R ;BRAZIL                                                      ;DIESEL;4X2;16800;2;2018
2019;FEBRERO;AZP823;LIMA;93KP0S1C4KE162560;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X2R;BRAZIL                                                      ;DIESEL;6X2;24000;2;2019
2019;FEBRERO;V0G749;AREQUIPA;93KK0S1D5KE162924;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;3;2019
2019;FEBRERO;T9V822;TRUJILLO;93KP0S1D4KE162564;CAMIONES Y TRACTO;CAMIONES;CABINADO;VOLVO;VM 6X4 R ;BRAZIL                                                      ;DIESEL;6X4;32000;2;2019
2019;FEBRERO;V0H773;AREQUIPA;9BVRG40D5KE861380;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;41000;2;2019
2019;FEBRERO;AZN729;LIMA;9BVRG30D6KE861714;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZK899;LIMA;9BVRG30D8KE861484;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZP711;LIMA;9BVRSW0D4JE851937;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZP700;LIMA;9BVRSW0D1JE851936;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZM930;LIMA;9BVRG30D8JE855686;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZM891;LIMA;9BVRG30D7JE857046;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZI795;LIMA;9BVRG30D8JE856684;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZI745;LIMA;9BVRG30D6JE858555;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZM822;LIMA;9BVRG30D6KE859451;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZL701;LIMA;9BVRG30D1KE860078;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZK887;LIMA;9BVRG30DXKE860773;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZM932;LIMA;9BVRG30D4JE859266;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZJ852;LIMA;9BVRG30D8KE859485;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZI886;LIMA;9BVRG30D4KE860293;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZO885;LIMA;YV2RG30DXKA841009;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZM910;LIMA;YV2RG30D3KA841000;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZM700;LIMA;YV2RG30D1KA840993;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZL874;LIMA;YV2RG30D0KA841035;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZJ797;LIMA;YV2RG40D3JA831023;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2018
2019;FEBRERO;AZL717;LIMA;YV2RG30D2KA838637;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZJ934;LIMA;YV2RG30D6KA838642;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZI743;LIMA;YV2RG30D2KA839044;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZI744;LIMA;YV2RG30D0KA838586;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FH 6X4 T;SWEDEN                                                      ;DIESEL;6X4;28100;2;2019
2019;FEBRERO;AZM732;LIMA;9BVXG20D7KE860534;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZM754;LIMA;9BVXG20D0KE860479;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZL907;LIMA;9BVXG20D9KE860589;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;V0G863;AREQUIPA;9BVXG20D5KE860644;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZP816;LIMA;9BVXG20D7JE859290;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZM907;LIMA;9BVXG20D2KE859412;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZM730;LIMA;9BVXG20D7KE859410;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZM721;LIMA;9BVXG20D5KE859413;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2019
2019;FEBRERO;AZL930;LIMA;9BVXG20DXKE859411;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T ;BRAZIL;DIESEL;6X4;28500;2;2019
2019;FEBRERO;EAB757;MADRE DE DIOS;YV2XS02DXJA820306;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM 6X4 T;SWEDEN;DIESEL;6X4;28500;2;2018
2019;FEBRERO;AZP904;LIMA;YV2X1G1A7JA831668;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM11 4X2 T;SWEDEN                                                      ;DIESEL;4X2;20100;2;2018
2019;FEBRERO;AZP887;LIMA;YV2X1G1A4JA833376;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FM11 4X2 T;SWEDEN                                                      ;DIESEL;4X2;20100;2;2018
2019;FEBRERO;AZO811;LIMA;9BVXG30D9KE863190;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;35000;2;2019
2019;FEBRERO;AZL725;LIMA;9BVXG30D8JE857067;CAMIONES Y TRACTO;TRACTOCAMIONES;REMOLCADOR;VOLVO;FMX 6X4 T ;BRAZIL                                                      ;DIESEL;6X4;35000;2;2018
2019;ENERO;F1X961;LIMA;9BVT5T722KE404490;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B270F 4X2;BRAZIL                                                      ;DIESEL;4X2;17300;49;2019
2019;ENERO;F1R955;LIMA;9BVT2T328JE387045;MINIBUS,OMNIBUS;BUSES Y CHASISES;OMNIBUS INTERURBANO;VOLVO;B380R;BRAZIL;DIESEL;4X2;19500;50;2018
